state,district,year,season,crop,area_ha,production_t,yield_t_ha
Andhra Pradesh,SPSR NELLORE,1997,Kharif,Rice,48700.0,127600.0,2.6201
Andhra Pradesh,SPSR NELLORE,1997,Rabi,Rice,182100.0,544600.0,2.9907
Andhra Pradesh,SPSR NELLORE,1998,Kharif,Rice,44700.0,133400.0,2.9843
Andhra Pradesh,SPSR NELLORE,1998,Rabi,Rice,183300.0,542300.0,2.9585
Andhra Pradesh,SPSR NELLORE,1999,Kharif,Rice,45768.0,136695.0,2.9867
Andhra Pradesh,SPSR NELLORE,1999,Rabi,Rice,152441.0,407231.0,2.6714
Andhra Pradesh,SPSR NELLORE,2000,Kharif,Rice,55041.0,171563.0,3.117
Andhra Pradesh,SPSR NELLORE,2000,Rabi,Rice,132867.0,367510.0,2.766
Andhra Pradesh,SPSR NELLORE,2001,Kharif,Rice,34297.0,108413.0,3.161
Andhra Pradesh,SPSR NELLORE,2001,Rabi,Rice,176106.0,597352.0,3.392
Andhra Pradesh,SPSR NELLORE,2002,Kharif,Rice,45511.0,149276.0,3.28
Andhra Pradesh,SPSR NELLORE,2002,Rabi,Rice,173384.0,522579.0,3.014
Andhra Pradesh,SPSR NELLORE,2003,Kharif,Rice,17885.0,49756.0,2.782
Andhra Pradesh,SPSR NELLORE,2003,Rabi,Rice,137031.0,364368.0,2.659
Andhra Pradesh,SPSR NELLORE,2004,Kharif,Rice,19326.0,56432.0,2.92
Andhra Pradesh,SPSR NELLORE,2004,Rabi,Rice,167421.0,576933.0,3.446
Andhra Pradesh,SPSR NELLORE,2005,Kharif,Rice,18036.0,55190.0,3.06
Andhra Pradesh,SPSR NELLORE,2005,Rabi,Rice,189671.0,713732.0,3.763
Andhra Pradesh,SPSR NELLORE,2006,Kharif,Rice,60057.0,197167.0,3.283
Andhra Pradesh,SPSR NELLORE,2006,Rabi,Rice,181863.0,659617.0,3.627
Andhra Pradesh,SPSR NELLORE,2007,Kharif,Rice,46000.0,162000.0,3.5217
Andhra Pradesh,SPSR NELLORE,2007,Rabi,Rice,188000.0,695000.0,3.6968
Andhra Pradesh,SPSR NELLORE,2008,Kharif,Rice,65233.0,233795.0,3.584
Andhra Pradesh,SPSR NELLORE,2008,Rabi,Rice,191854.0,763003.0,3.977
Andhra Pradesh,SPSR NELLORE,2009,Kharif,Rice,67894.0,220248.0,3.244
Andhra Pradesh,SPSR NELLORE,2009,Rabi,Rice,198993.0,783833.0,3.939
Andhra Pradesh,SPSR NELLORE,2010,Kharif,Rice,69873.0,228485.0,3.27
Andhra Pradesh,SPSR NELLORE,2010,Rabi,Rice,200990.0,777027.0,3.866
Andhra Pradesh,SPSR NELLORE,2011,Kharif,Rice,53137.0,195269.0,3.6748
Andhra Pradesh,SPSR NELLORE,2011,Rabi,Rice,201435.0,836157.0,4.151
Andhra Pradesh,SPSR NELLORE,2012,Kharif,Rice,53866.0,214710.0,3.986
Andhra Pradesh,SPSR NELLORE,2012,Rabi,Rice,197403.0,811721.0,4.112
Andhra Pradesh,SPSR NELLORE,2013,Kharif,Rice,32241.0,115455.0,3.581
Andhra Pradesh,SPSR NELLORE,2013,Rabi,Rice,192652.0,795653.0,4.13
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Rice,62232.0,232561.0,3.737
Andhra Pradesh,SPSR NELLORE,2014,Rabi,Rice,178491.0,736454.0,4.126
Andhra Pradesh,SPSR NELLORE,2014,Whole Year,Rice,240723.0,969015.0,4.0254
Andhra Pradesh,SRIKAKULAM,1997,Kharif,Rice,185700.0,278500.0,1.4997
Andhra Pradesh,SRIKAKULAM,1997,Rabi,Rice,600.0,2100.0,3.5
Andhra Pradesh,SRIKAKULAM,1998,Kharif,Rice,194400.0,370700.0,1.9069
Andhra Pradesh,SRIKAKULAM,1998,Rabi,Rice,2000.0,7500.0,3.75
Andhra Pradesh,SRIKAKULAM,1999,Kharif,Rice,189027.0,323525.0,1.7115
Andhra Pradesh,SRIKAKULAM,1999,Rabi,Rice,1703.0,5867.0,3.4451
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Rice,207461.0,399155.0,1.924
Andhra Pradesh,SRIKAKULAM,2000,Rabi,Rice,1100.0,2012.0,1.8291
Andhra Pradesh,SRIKAKULAM,2001,Kharif,Rice,178771.0,393654.0,2.202
Andhra Pradesh,SRIKAKULAM,2001,Rabi,Rice,1584.0,3594.0,2.2689
Andhra Pradesh,SRIKAKULAM,2002,Kharif,Rice,153148.0,267550.0,1.747
Andhra Pradesh,SRIKAKULAM,2002,Rabi,Rice,632.0,1602.0,2.5348
Andhra Pradesh,SRIKAKULAM,2003,Kharif,Rice,188219.0,421799.0,2.241
Andhra Pradesh,SRIKAKULAM,2003,Rabi,Rice,2204.0,4496.0,2.0399
Andhra Pradesh,SRIKAKULAM,2004,Kharif,Rice,190795.0,448561.0,2.351
Andhra Pradesh,SRIKAKULAM,2004,Rabi,Rice,2198.0,5743.0,2.6128
Andhra Pradesh,SRIKAKULAM,2005,Kharif,Rice,153521.0,271425.0,1.768
Andhra Pradesh,SRIKAKULAM,2005,Rabi,Rice,4237.0,10105.0,2.3849
Andhra Pradesh,SRIKAKULAM,2006,Kharif,Rice,193994.0,491775.0,2.535
Andhra Pradesh,SRIKAKULAM,2006,Rabi,Rice,3425.0,7223.0,2.1089
Andhra Pradesh,SRIKAKULAM,2007,Kharif,Rice,201000.0,613000.0,3.0498
Andhra Pradesh,SRIKAKULAM,2007,Rabi,Rice,2000.0,6000.0,3.0
Andhra Pradesh,SRIKAKULAM,2008,Kharif,Rice,203172.0,408376.0,2.01
Andhra Pradesh,SRIKAKULAM,2008,Rabi,Rice,2667.0,6190.0,2.321
Andhra Pradesh,SRIKAKULAM,2009,Kharif,Rice,177058.0,371822.0,2.1
Andhra Pradesh,SRIKAKULAM,2009,Rabi,Rice,2708.0,6407.0,2.366
Andhra Pradesh,SRIKAKULAM,2010,Kharif,Rice,205853.0,167482.0,0.8136
Andhra Pradesh,SRIKAKULAM,2010,Rabi,Rice,7098.0,16822.0,2.37
Andhra Pradesh,SRIKAKULAM,2011,Kharif,Rice,208239.0,399240.0,1.9172
Andhra Pradesh,SRIKAKULAM,2011,Rabi,Rice,2178.0,4593.0,2.1088
Andhra Pradesh,SRIKAKULAM,2012,Kharif,Rice,205859.0,520823.0,2.53
Andhra Pradesh,SRIKAKULAM,2012,Rabi,Rice,2884.0,7870.0,2.7288
Andhra Pradesh,SRIKAKULAM,2013,Kharif,Rice,199717.0,347108.0,1.738
Andhra Pradesh,SRIKAKULAM,2013,Rabi,Rice,3425.0,8158.0,2.3819
Andhra Pradesh,SRIKAKULAM,2014,Kharif,Rice,205485.0,434806.0,2.116
Andhra Pradesh,SRIKAKULAM,2014,Rabi,Rice,4730.0,12866.0,2.7201
Andhra Pradesh,SRIKAKULAM,2014,Whole Year,Rice,210215.0,447672.0,2.1296
Andhra Pradesh,VISAKHAPATANAM,1997,Kharif,Rice,95600.0,79700.0,0.8337
Andhra Pradesh,VISAKHAPATANAM,1997,Rabi,Rice,2700.0,8700.0,3.2222
Andhra Pradesh,VISAKHAPATANAM,1998,Kharif,Rice,114900.0,141300.0,1.2298
Andhra Pradesh,VISAKHAPATANAM,1998,Rabi,Rice,3800.0,14100.0,3.7105
Andhra Pradesh,VISAKHAPATANAM,1999,Kharif,Rice,103372.0,134010.0,1.2964
Andhra Pradesh,VISAKHAPATANAM,1999,Rabi,Rice,3053.0,10836.0,3.5493
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif,Rice,115239.0,183345.0,1.591
Andhra Pradesh,VISAKHAPATANAM,2000,Rabi,Rice,2969.0,6683.0,2.2509
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif,Rice,86579.0,145020.0,1.675
Andhra Pradesh,VISAKHAPATANAM,2001,Rabi,Rice,3744.0,7589.0,2.027
Andhra Pradesh,VISAKHAPATANAM,2002,Kharif,Rice,61964.0,61344.0,0.99
Andhra Pradesh,VISAKHAPATANAM,2002,Rabi,Rice,2028.0,3121.0,1.539
Andhra Pradesh,VISAKHAPATANAM,2003,Kharif,Rice,84676.0,136836.0,1.616
Andhra Pradesh,VISAKHAPATANAM,2003,Rabi,Rice,3961.0,7811.0,1.972
Andhra Pradesh,VISAKHAPATANAM,2004,Kharif,Rice,95187.0,160771.0,1.689
Andhra Pradesh,VISAKHAPATANAM,2004,Rabi,Rice,2621.0,3701.0,1.4121
Andhra Pradesh,VISAKHAPATANAM,2005,Kharif,Rice,84808.0,125007.0,1.474
Andhra Pradesh,VISAKHAPATANAM,2005,Rabi,Rice,3821.0,7073.0,1.8511
Andhra Pradesh,VISAKHAPATANAM,2006,Kharif,Rice,93133.0,178070.0,1.912
Andhra Pradesh,VISAKHAPATANAM,2006,Rabi,Rice,2614.0,5301.0,2.0279
Andhra Pradesh,VISAKHAPATANAM,2007,Kharif,Rice,96000.0,195000.0,2.0312
Andhra Pradesh,VISAKHAPATANAM,2007,Rabi,Rice,3000.0,6000.0,2.0
Andhra Pradesh,VISAKHAPATANAM,2008,Kharif,Rice,99378.0,167253.0,1.683
Andhra Pradesh,VISAKHAPATANAM,2008,Rabi,Rice,2679.0,5090.0,1.9
Andhra Pradesh,VISAKHAPATANAM,2009,Kharif,Rice,65447.0,69112.0,1.056
Andhra Pradesh,VISAKHAPATANAM,2009,Rabi,Rice,2974.0,4509.0,1.5161
Andhra Pradesh,VISAKHAPATANAM,2010,Kharif,Rice,110289.0,192378.0,1.7443
Andhra Pradesh,VISAKHAPATANAM,2010,Rabi,Rice,7262.0,9383.0,1.2921
Andhra Pradesh,VISAKHAPATANAM,2011,Kharif,Rice,109505.0,166766.0,1.5229
Andhra Pradesh,VISAKHAPATANAM,2011,Rabi,Rice,2617.0,2973.0,1.136
Andhra Pradesh,VISAKHAPATANAM,2012,Kharif,Rice,98718.0,141562.0,1.434
Andhra Pradesh,VISAKHAPATANAM,2012,Rabi,Rice,5046.0,10274.0,2.0361
Andhra Pradesh,VISAKHAPATANAM,2013,Kharif,Rice,98637.0,171530.0,1.739
Andhra Pradesh,VISAKHAPATANAM,2013,Rabi,Rice,6759.0,13126.0,1.942
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif,Rice,98190.0,159755.0,1.627
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi,Rice,7238.0,18052.0,2.4941
Andhra Pradesh,VISAKHAPATANAM,2014,Whole Year,Rice,105428.0,177807.0,1.6865
Andhra Pradesh,VIZIANAGARAM,1997,Kharif,Rice,130500.0,185600.0,1.4222
Andhra Pradesh,VIZIANAGARAM,1997,Rabi,Rice,1000.0,3200.0,3.2
Andhra Pradesh,VIZIANAGARAM,1998,Kharif,Rice,133000.0,295600.0,2.2226
Andhra Pradesh,VIZIANAGARAM,1998,Rabi,Rice,3600.0,13300.0,3.6944
Andhra Pradesh,VIZIANAGARAM,1999,Kharif,Rice,132185.0,250846.0,1.8977
Andhra Pradesh,VIZIANAGARAM,1999,Rabi,Rice,1985.0,6943.0,3.4977
Andhra Pradesh,VIZIANAGARAM,2000,Kharif,Rice,129907.0,214347.0,1.65
Andhra Pradesh,VIZIANAGARAM,2000,Rabi,Rice,2163.0,5996.0,2.7721
Andhra Pradesh,VIZIANAGARAM,2001,Kharif,Rice,106296.0,199624.0,1.878
Andhra Pradesh,VIZIANAGARAM,2001,Rabi,Rice,3864.0,10085.0,2.61
Andhra Pradesh,VIZIANAGARAM,2002,Kharif,Rice,93995.0,115426.0,1.228
Andhra Pradesh,VIZIANAGARAM,2002,Rabi,Rice,594.0,1558.0,2.6229
Andhra Pradesh,VIZIANAGARAM,2003,Kharif,Rice,108694.0,228366.0,2.101
Andhra Pradesh,VIZIANAGARAM,2003,Rabi,Rice,4382.0,10679.0,2.437
Andhra Pradesh,VIZIANAGARAM,2004,Kharif,Rice,125205.0,291352.0,2.327
Andhra Pradesh,VIZIANAGARAM,2004,Rabi,Rice,2370.0,3979.0,1.6789
Andhra Pradesh,VIZIANAGARAM,2005,Kharif,Rice,94336.0,131127.0,1.39
Andhra Pradesh,VIZIANAGARAM,2005,Rabi,Rice,3750.0,9529.0,2.5411
Andhra Pradesh,VIZIANAGARAM,2006,Kharif,Rice,117452.0,281532.0,2.397
Andhra Pradesh,VIZIANAGARAM,2006,Rabi,Rice,1000.0,1803.0,1.803
Andhra Pradesh,VIZIANAGARAM,2007,Kharif,Rice,124000.0,362000.0,2.9194
Andhra Pradesh,VIZIANAGARAM,2007,Rabi,Rice,3000.0,7000.0,2.3333
Andhra Pradesh,VIZIANAGARAM,2008,Kharif,Rice,128964.0,307966.0,2.388
Andhra Pradesh,VIZIANAGARAM,2008,Rabi,Rice,1695.0,4043.0,2.3853
Andhra Pradesh,VIZIANAGARAM,2009,Kharif,Rice,104550.0,229801.0,2.198
Andhra Pradesh,VIZIANAGARAM,2009,Rabi,Rice,3683.0,9285.0,2.521
Andhra Pradesh,VIZIANAGARAM,2010,Kharif,Rice,126290.0,325213.0,2.5751
Andhra Pradesh,VIZIANAGARAM,2010,Rabi,Rice,7254.0,23452.0,3.233
Andhra Pradesh,VIZIANAGARAM,2011,Kharif,Rice,123491.0,265106.0,2.1468
Andhra Pradesh,VIZIANAGARAM,2011,Rabi,Rice,1078.0,2639.0,2.4481
Andhra Pradesh,VIZIANAGARAM,2012,Kharif,Rice,119079.0,306509.0,2.574
Andhra Pradesh,VIZIANAGARAM,2012,Rabi,Rice,6690.0,14310.0,2.139
Andhra Pradesh,VIZIANAGARAM,2013,Kharif,Rice,109271.0,270446.0,2.475
Andhra Pradesh,VIZIANAGARAM,2013,Rabi,Rice,7507.0,20479.0,2.728
Andhra Pradesh,VIZIANAGARAM,2014,Kharif,Rice,119229.0,314526.0,2.638
Andhra Pradesh,VIZIANAGARAM,2014,Rabi,Rice,5357.0,17314.0,3.232
Andhra Pradesh,VIZIANAGARAM,2014,Whole Year,Rice,124586.0,331840.0,2.6635
Andhra Pradesh,WEST GODAVARI,1997,Kharif,Rice,247200.0,630400.0,2.5502
Andhra Pradesh,WEST GODAVARI,1997,Rabi,Rice,193600.0,678100.0,3.5026
Andhra Pradesh,WEST GODAVARI,1998,Kharif,Rice,262000.0,646400.0,2.4672
Andhra Pradesh,WEST GODAVARI,1998,Rabi,Rice,194300.0,849100.0,4.37
Andhra Pradesh,WEST GODAVARI,1999,Kharif,Rice,267083.0,685440.0,2.5664
Andhra Pradesh,WEST GODAVARI,1999,Rabi,Rice,193377.0,780930.0,4.0384
Andhra Pradesh,WEST GODAVARI,2000,Kharif,Rice,272901.0,794415.0,2.911
Andhra Pradesh,WEST GODAVARI,2000,Rabi,Rice,198764.0,858462.0,4.319
Andhra Pradesh,WEST GODAVARI,2001,Kharif,Rice,222720.0,576622.0,2.589
Andhra Pradesh,WEST GODAVARI,2001,Rabi,Rice,191480.0,896509.0,4.682
Andhra Pradesh,WEST GODAVARI,2002,Kharif,Rice,214554.0,659110.0,3.072
Andhra Pradesh,WEST GODAVARI,2002,Rabi,Rice,117074.0,506579.0,4.327
Andhra Pradesh,WEST GODAVARI,2003,Kharif,Rice,232235.0,812590.0,3.499
Andhra Pradesh,WEST GODAVARI,2003,Rabi,Rice,177983.0,867133.0,4.872
Andhra Pradesh,WEST GODAVARI,2004,Kharif,Rice,244235.0,842122.0,3.448
Andhra Pradesh,WEST GODAVARI,2004,Rabi,Rice,175761.0,807446.0,4.594
Andhra Pradesh,WEST GODAVARI,2005,Kharif,Rice,253521.0,475859.0,1.877
Andhra Pradesh,WEST GODAVARI,2005,Rabi,Rice,192497.0,887411.0,4.61
Andhra Pradesh,WEST GODAVARI,2006,Kharif,Rice,245236.0,682001.0,2.781
Andhra Pradesh,WEST GODAVARI,2006,Rabi,Rice,188804.0,875107.0,4.635
Andhra Pradesh,WEST GODAVARI,2007,Kharif,Rice,254000.0,825000.0,3.248
Andhra Pradesh,WEST GODAVARI,2007,Rabi,Rice,192000.0,814000.0,4.2396
Andhra Pradesh,WEST GODAVARI,2008,Kharif,Rice,255444.0,778593.0,3.048
Andhra Pradesh,WEST GODAVARI,2008,Rabi,Rice,195014.0,821789.0,4.214
Andhra Pradesh,WEST GODAVARI,2009,Kharif,Rice,212887.0,660163.0,3.101
Andhra Pradesh,WEST GODAVARI,2009,Rabi,Rice,115690.0,454893.0,3.932
Andhra Pradesh,WEST GODAVARI,2010,Kharif,Rice,256147.0,558800.0,2.1816
Andhra Pradesh,WEST GODAVARI,2010,Rabi,Rice,200369.0,931515.0,4.649
Andhra Pradesh,WEST GODAVARI,2011,Kharif,Rice,240266.0,764242.0,3.1808
Andhra Pradesh,WEST GODAVARI,2011,Rabi,Rice,123519.0,544225.0,4.406
Andhra Pradesh,WEST GODAVARI,2012,Kharif,Rice,242832.0,482993.0,1.989
Andhra Pradesh,WEST GODAVARI,2012,Rabi,Rice,179674.0,806377.0,4.488
Andhra Pradesh,WEST GODAVARI,2013,Kharif,Rice,240396.0,521419.0,2.169
Andhra Pradesh,WEST GODAVARI,2013,Rabi,Rice,180223.0,820916.0,4.555
Andhra Pradesh,WEST GODAVARI,2014,Kharif,Rice,231475.0,733313.0,3.168
Andhra Pradesh,WEST GODAVARI,2014,Rabi,Rice,177811.0,891011.0,5.011
Andhra Pradesh,WEST GODAVARI,2014,Whole Year,Rice,409286.0,1624324.0,3.9687
Arunachal Pradesh,ANJAW,2004,Kharif,Rice,3342.0,1914.0,0.5727
Arunachal Pradesh,ANJAW,2005,Kharif,Rice,3400.0,5000.0,1.4706
Arunachal Pradesh,ANJAW,2006,Kharif,Rice,4060.0,3004.0,0.7399
Arunachal Pradesh,ANJAW,2007,Kharif,Rice,4085.0,2530.0,0.6193
Arunachal Pradesh,ANJAW,2008,Kharif,Rice,3901.0,2516.0,0.645
Arunachal Pradesh,ANJAW,2009,Kharif,Rice,3945.0,2355.33,0.597
Arunachal Pradesh,ANJAW,2010,Kharif,Rice,3949.0,3631.0,0.9195
Arunachal Pradesh,ANJAW,2011,Kharif,Rice,3489.0,2988.0,0.8564
Arunachal Pradesh,ANJAW,2012,Kharif,Rice,3561.0,2996.0,0.8413
Arunachal Pradesh,ANJAW,2013,Kharif,Rice,3561.0,2624.0,0.7369
Arunachal Pradesh,ANJAW,2014,Kharif,Rice,3561.0,2394.0,0.6723
Arunachal Pradesh,CHANGLANG,1997,Kharif,Rice,11500.0,13800.0,1.2
Arunachal Pradesh,CHANGLANG,1998,Kharif,Rice,11550.0,14316.0,1.2395
Arunachal Pradesh,CHANGLANG,1999,Kharif,Rice,11600.0,13733.0,1.1839
Arunachal Pradesh,CHANGLANG,2000,Kharif,Rice,11925.0,16387.0,1.3742
Arunachal Pradesh,CHANGLANG,2001,Kharif,Rice,11857.0,16250.0,1.3705
Arunachal Pradesh,CHANGLANG,2002,Kharif,Rice,11860.0,16780.0,1.4148
Arunachal Pradesh,CHANGLANG,2003,Kharif,Rice,11867.0,18508.0,1.5596
Arunachal Pradesh,CHANGLANG,2004,Kharif,Rice,11885.0,18630.0,1.5675
Arunachal Pradesh,CHANGLANG,2005,Kharif,Rice,11905.0,18667.0,1.568
Arunachal Pradesh,CHANGLANG,2006,Kharif,Rice,6191.0,10606.0,1.7131
Arunachal Pradesh,CHANGLANG,2007,Kharif,Rice,15622.0,27398.0,1.7538
Arunachal Pradesh,CHANGLANG,2008,Kharif,Rice,16763.0,35010.0,2.0885
Arunachal Pradesh,CHANGLANG,2009,Kharif,Rice,8519.0,15639.33,1.8358
Arunachal Pradesh,CHANGLANG,2010,Kharif,Rice,9585.0,18265.0,1.9056
Arunachal Pradesh,CHANGLANG,2011,Kharif,Rice,10260.0,20873.0,2.0344
Arunachal Pradesh,CHANGLANG,2012,Kharif,Rice,9605.0,19512.0,2.0314
Arunachal Pradesh,CHANGLANG,2013,Kharif,Rice,9681.0,19750.0,2.0401
Arunachal Pradesh,CHANGLANG,2014,Kharif,Rice,9081.0,20169.0,2.221
Arunachal Pradesh,DIBANG VALLEY,1997,Kharif,Rice,10310.0,12400.0,1.2027
Arunachal Pradesh,DIBANG VALLEY,1998,Kharif,Rice,10320.0,12900.0,1.25
Arunachal Pradesh,DIBANG VALLEY,1999,Kharif,Rice,10000.0,13237.0,1.3237
Arunachal Pradesh,DIBANG VALLEY,2000,Kharif,Rice,10450.0,13400.0,1.2823
Arunachal Pradesh,DIBANG VALLEY,2001,Kharif,Rice,5400.0,3840.0,0.7111
Arunachal Pradesh,DIBANG VALLEY,2002,Kharif,Rice,1691.0,1522.0,0.9001
Arunachal Pradesh,DIBANG VALLEY,2003,Kharif,Rice,1700.0,1700.0,1.0
Arunachal Pradesh,DIBANG VALLEY,2004,Kharif,Rice,916.0,870.0,0.9498
Arunachal Pradesh,DIBANG VALLEY,2005,Kharif,Rice,1000.0,691.0,0.691
Arunachal Pradesh,DIBANG VALLEY,2006,Kharif,Rice,1235.0,1273.0,1.0308
Arunachal Pradesh,DIBANG VALLEY,2007,Kharif,Rice,1200.0,839.0,0.6992
Arunachal Pradesh,DIBANG VALLEY,2008,Kharif,Rice,1200.0,839.0,0.6992
Arunachal Pradesh,DIBANG VALLEY,2009,Kharif,Rice,1200.0,838.66,0.6989
Arunachal Pradesh,DIBANG VALLEY,2010,Kharif,Rice,1585.0,1268.0,0.8
Arunachal Pradesh,DIBANG VALLEY,2011,Kharif,Rice,1610.0,1382.0,0.8584
Arunachal Pradesh,DIBANG VALLEY,2012,Kharif,Rice,1682.0,1420.0,0.8442
Arunachal Pradesh,DIBANG VALLEY,2013,Kharif,Rice,1690.0,1486.0,0.8793
Arunachal Pradesh,DIBANG VALLEY,2014,Kharif,Rice,1690.0,1485.0,0.8787
Arunachal Pradesh,EAST KAMENG,1997,Kharif,Rice,8945.0,9200.0,1.0285
Arunachal Pradesh,EAST KAMENG,1998,Kharif,Rice,8045.0,8190.0,1.018
Arunachal Pradesh,EAST KAMENG,1999,Kharif,Rice,9595.0,12665.0,1.32
Arunachal Pradesh,EAST KAMENG,2000,Kharif,Rice,8200.0,9840.0,1.2
Arunachal Pradesh,EAST KAMENG,2001,Kharif,Rice,12310.0,16790.0,1.3639
Arunachal Pradesh,EAST KAMENG,2002,Kharif,Rice,8500.0,10715.0,1.2606
Arunachal Pradesh,EAST KAMENG,2003,Kharif,Rice,8510.0,10725.0,1.2603
Arunachal Pradesh,EAST KAMENG,2004,Kharif,Rice,8515.0,6651.0,0.7811
Arunachal Pradesh,EAST KAMENG,2005,Kharif,Rice,8538.0,3158.0,0.3699
Arunachal Pradesh,EAST KAMENG,2006,Kharif,Rice,8235.0,6313.0,0.7666
Arunachal Pradesh,EAST KAMENG,2007,Kharif,Rice,8200.0,6952.0,0.8478
Arunachal Pradesh,EAST KAMENG,2008,Kharif,Rice,8250.0,6933.0,0.8404
Arunachal Pradesh,EAST KAMENG,2009,Kharif,Rice,8260.0,6993.33,0.8467
Arunachal Pradesh,EAST KAMENG,2010,Kharif,Rice,8267.0,7178.0,0.8683
Arunachal Pradesh,EAST KAMENG,2011,Kharif,Rice,8398.0,7822.0,0.9314
Arunachal Pradesh,EAST KAMENG,2012,Kharif,Rice,8768.0,8442.0,0.9628
Arunachal Pradesh,EAST KAMENG,2013,Kharif,Rice,8968.0,9087.0,1.0133
Arunachal Pradesh,EAST KAMENG,2014,Kharif,Rice,8968.0,9436.0,1.0522
Arunachal Pradesh,EAST SIANG,1997,Kharif,Rice,10200.0,15525.0,1.5221
Arunachal Pradesh,EAST SIANG,1998,Kharif,Rice,7323.0,12600.0,1.7206
Arunachal Pradesh,EAST SIANG,1999,Kharif,Rice,11600.0,19261.0,1.6604
Arunachal Pradesh,EAST SIANG,2000,Kharif,Rice,12310.0,19500.0,1.5841
Arunachal Pradesh,EAST SIANG,2001,Kharif,Rice,5400.0,5000.0,0.9259
Arunachal Pradesh,EAST SIANG,2002,Kharif,Rice,12330.0,26605.0,2.1577
Arunachal Pradesh,EAST SIANG,2003,Kharif,Rice,12100.0,28000.0,2.314
Arunachal Pradesh,EAST SIANG,2004,Kharif,Rice,12526.0,17499.0,1.397
Arunachal Pradesh,EAST SIANG,2005,Kharif,Rice,12800.0,19535.0,1.5262
Arunachal Pradesh,EAST SIANG,2006,Kharif,Rice,13137.0,19729.0,1.5018
Arunachal Pradesh,EAST SIANG,2007,Kharif,Rice,13000.0,19799.0,1.523
Arunachal Pradesh,EAST SIANG,2008,Kharif,Rice,13142.0,19761.0,1.5037
Arunachal Pradesh,EAST SIANG,2009,Kharif,Rice,14147.0,20775.33,1.4685
Arunachal Pradesh,EAST SIANG,2010,Kharif,Rice,15137.0,24103.0,1.5923
Arunachal Pradesh,EAST SIANG,2011,Kharif,Rice,15378.0,26268.0,1.7082
Arunachal Pradesh,EAST SIANG,2012,Kharif,Rice,16770.0,27098.0,1.6159
Arunachal Pradesh,EAST SIANG,2013,Kharif,Rice,16770.0,27044.0,1.6126
Arunachal Pradesh,EAST SIANG,2014,Kharif,Rice,16120.0,27463.0,1.7037
Arunachal Pradesh,KURUNG KUMEY,2002,Kharif,Rice,6300.0,7440.0,1.181
Arunachal Pradesh,KURUNG KUMEY,2003,Kharif,Rice,7434.0,6375.0,0.8575
Arunachal Pradesh,KURUNG KUMEY,2004,Kharif,Rice,6300.0,7434.0,1.18
Arunachal Pradesh,KURUNG KUMEY,2005,Kharif,Rice,6375.0,7530.0,1.1812
Arunachal Pradesh,KURUNG KUMEY,2006,Kharif,Rice,6000.0,5095.0,0.8492
Arunachal Pradesh,KURUNG KUMEY,2007,Kharif,Rice,500.0,615.0,1.23
Arunachal Pradesh,KURUNG KUMEY,2008,Kharif,Rice,500.0,615.0,1.23
Arunachal Pradesh,KURUNG KUMEY,2009,Kharif,Rice,500.0,615.33,1.2307
Arunachal Pradesh,KURUNG KUMEY,2010,Kharif,Rice,400.0,527.0,1.3175
Arunachal Pradesh,KURUNG KUMEY,2011,Kharif,Rice,406.0,574.0,1.4138
Arunachal Pradesh,KURUNG KUMEY,2012,Kharif,Rice,410.0,590.0,1.439
Arunachal Pradesh,KURUNG KUMEY,2013,Kharif,Rice,53.0,74.0,1.3962
Arunachal Pradesh,KURUNG KUMEY,2014,Kharif,Rice,53.0,74.0,1.3962
Arunachal Pradesh,LOHIT,1997,Kharif,Rice,15070.0,19600.0,1.3006
Arunachal Pradesh,LOHIT,1998,Kharif,Rice,13015.0,18221.0,1.4
Arunachal Pradesh,LOHIT,1999,Kharif,Rice,14000.0,20900.0,1.4929
Arunachal Pradesh,LOHIT,2000,Kharif,Rice,13980.0,13630.0,0.975
Arunachal Pradesh,LOHIT,2001,Kharif,Rice,10900.0,14170.0,1.3
Arunachal Pradesh,LOHIT,2002,Kharif,Rice,14158.0,12883.0,0.9099
Arunachal Pradesh,LOHIT,2003,Kharif,Rice,14257.0,19390.0,1.36
Arunachal Pradesh,LOHIT,2004,Kharif,Rice,8227.0,9872.0,1.2
Arunachal Pradesh,LOHIT,2005,Kharif,Rice,8500.0,11759.0,1.3834
Arunachal Pradesh,LOHIT,2006,Kharif,Rice,10500.0,17010.0,1.62
Arunachal Pradesh,LOHIT,2007,Kharif,Rice,10300.0,16833.0,1.6343
Arunachal Pradesh,LOHIT,2008,Kharif,Rice,10412.0,17952.0,1.7242
Arunachal Pradesh,LOHIT,2009,Kharif,Rice,11770.0,19541.33,1.6603
Arunachal Pradesh,LOHIT,2010,Kharif,Rice,11654.0,20263.0,1.7387
Arunachal Pradesh,LOHIT,2011,Kharif,Rice,11839.0,22082.0,1.8652
Arunachal Pradesh,LOHIT,2012,Kharif,Rice,12239.0,23512.0,1.9211
Arunachal Pradesh,LOHIT,2013,Kharif,Rice,12150.0,21662.0,1.7829
Arunachal Pradesh,LOHIT,2014,Kharif,Rice,11450.0,22080.0,1.9284
