state,district,crop,season,year,geographic_level,final_yield_t_ha,yield_valid,yield_source_name,yield_source_url,yield_retrieved_date,district_id,canonical_district_name,administrative_boundary_notes,season_window_start,prediction_cutoff_date,weather_available,weather_source,weather_precip_mm_sum,weather_humidity_pct_mean,weather_wind_speed_ms_mean,weather_days_observed,weather_days_expected,satellite_available,satellite_source,satellite_ndvi_mean,satellite_evi_mean,satellite_ndwi_mean,satellite_scenes_observed,satellite_date_range_coverage,soil_available,soil_phh2o,soil_soc,soil_clay,soil_sand,soil_nitrogen,soil_source,rejection_reason,weather_temp_c_mean
Andhra Pradesh,CHITTOOR,Rice,Kharif,1999,district,2.0105,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,1999-06-01,1999-11-30,False,data\raw\weather\districts\D0001_weather_daily.csv,,,,0,183,False,data\raw\satellite\districts\D0001_landsat.csv,,,,0,0.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Andhra Pradesh,CHITTOOR,Rice,Rabi,1999,district,2.0486,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,1999-11-01,2000-04-30,True,data\raw\weather\districts\D0001_weather_daily.csv,68.98,60.09,1.558,121,182,True,data\raw\satellite\districts\D0001_landsat.csv,0.3388,0.225,-0.0669,6,0.665,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,25.314
Andhra Pradesh,CHITTOOR,Rice,Kharif,2000,district,2.642,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,2000-06-01,2000-11-30,True,data\raw\weather\districts\D0001_weather_daily.csv,591.15,69.21,2.541,183,183,True,data\raw\satellite\districts\D0001_landsat.csv,0.4012,0.2767,0.016,10,1.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,25.448
Andhra Pradesh,CHITTOOR,Rice,Rabi,2000,district,2.345,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,2000-11-01,2001-04-30,True,data\raw\weather\districts\D0001_weather_daily.csv,176.47,63.65,1.601,181,181,True,data\raw\satellite\districts\D0001_landsat.csv,0.3286,0.2076,-0.0647,25,1.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,24.12
Andhra Pradesh,CHITTOOR,Rice,Kharif,2001,district,2.269,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,2001-06-01,2001-11-30,True,data\raw\weather\districts\D0001_weather_daily.csv,881.92,68.96,2.709,183,183,True,data\raw\satellite\districts\D0001_landsat.csv,0.4122,0.2864,0.0668,8,1.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,25.905
Andhra Pradesh,CHITTOOR,Rice,Rabi,2001,district,2.749,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,2001-11-01,2002-04-30,True,data\raw\weather\districts\D0001_weather_daily.csv,166.67,67.27,1.717,181,181,True,data\raw\satellite\districts\D0001_landsat.csv,0.3255,0.2116,-0.0421,21,1.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,23.843
Andhra Pradesh,CHITTOOR,Rice,Kharif,2002,district,2.484,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,2002-06-01,2002-11-30,True,data\raw\weather\districts\D0001_weather_daily.csv,482.06,66.33,2.592,183,183,True,data\raw\satellite\districts\D0001_landsat.csv,0.3545,0.2457,0.0138,15,1.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,26.141
Andhra Pradesh,CHITTOOR,Rice,Rabi,2002,district,2.558,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,2002-11-01,2003-04-30,True,data\raw\weather\districts\D0001_weather_daily.csv,128.77,62.95,1.708,181,181,True,data\raw\satellite\districts\D0001_landsat.csv,0.3351,0.2211,-0.029,25,1.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,24.308
Andhra Pradesh,CHITTOOR,Rice,Kharif,2003,district,2.085,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,2003-06-01,2003-11-30,True,data\raw\weather\districts\D0001_weather_daily.csv,521.0,66.53,2.512,183,183,True,data\raw\satellite\districts\D0001_landsat.csv,0.4355,0.3081,0.084,6,1.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,26.343
Andhra Pradesh,CHITTOOR,Rice,Rabi,2003,district,1.712,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,2003-11-01,2004-04-30,True,data\raw\weather\districts\D0001_weather_daily.csv,112.03,60.88,1.711,182,182,True,data\raw\satellite\districts\D0001_landsat.csv,0.2841,0.2003,-0.0782,61,1.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,24.529
Andhra Pradesh,CHITTOOR,Rice,Kharif,2004,district,2.274,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,2004-06-01,2004-11-30,True,data\raw\weather\districts\D0001_weather_daily.csv,567.4,69.92,2.649,183,183,True,data\raw\satellite\districts\D0001_landsat.csv,0.3718,0.2592,-0.0061,17,1.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,25.504
Andhra Pradesh,CHITTOOR,Rice,Rabi,2004,district,2.679,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,2004-11-01,2005-04-30,True,data\raw\weather\districts\D0001_weather_daily.csv,172.36,64.71,1.665,181,181,True,data\raw\satellite\districts\D0001_landsat.csv,0.3198,0.2134,-0.0585,69,1.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,24.151
Andhra Pradesh,CHITTOOR,Rice,Kharif,2005,district,2.289,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,2005-06-01,2005-11-30,True,data\raw\weather\districts\D0001_weather_daily.csv,934.2,70.97,2.597,183,183,True,data\raw\satellite\districts\D0001_landsat.csv,0.3603,0.2574,0.0382,11,1.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,25.706
Andhra Pradesh,CHITTOOR,Rice,Rabi,2005,district,2.918,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,2005-11-01,2006-04-30,True,data\raw\weather\districts\D0001_weather_daily.csv,324.59,66.01,1.506,181,181,True,data\raw\satellite\districts\D0001_landsat.csv,0.3442,0.2159,-0.0267,41,1.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,23.56
Andhra Pradesh,CHITTOOR,Rice,Kharif,2006,district,2.494,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,2006-06-01,2006-11-30,True,data\raw\weather\districts\D0001_weather_daily.csv,580.66,69.16,2.581,183,183,True,data\raw\satellite\districts\D0001_landsat.csv,0.3796,0.2721,0.019,26,1.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,26.059
Andhra Pradesh,CHITTOOR,Rice,Rabi,2006,district,2.918,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,2006-11-01,2007-04-30,True,data\raw\weather\districts\D0001_weather_daily.csv,194.75,65.63,1.634,181,181,True,data\raw\satellite\districts\D0001_landsat.csv,0.3116,0.2054,-0.0614,86,1.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,23.983
Andhra Pradesh,CHITTOOR,Rice,Kharif,2007,district,2.8,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,2007-06-01,2007-11-30,True,data\raw\weather\districts\D0001_weather_daily.csv,824.88,73.02,2.482,183,183,True,data\raw\satellite\districts\D0001_landsat.csv,0.4015,0.2711,0.0267,19,1.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,25.283
Andhra Pradesh,CHITTOOR,Rice,Rabi,2007,district,3.1351,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,2007-11-01,2008-04-30,True,data\raw\weather\districts\D0001_weather_daily.csv,319.95,67.88,1.47,182,182,True,data\raw\satellite\districts\D0001_landsat.csv,0.379,0.2448,-0.0145,53,1.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,23.68
Andhra Pradesh,CHITTOOR,Rice,Kharif,2008,district,2.628,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,2008-06-01,2008-11-30,True,data\raw\weather\districts\D0001_weather_daily.csv,811.75,69.24,2.4,183,183,True,data\raw\satellite\districts\D0001_landsat.csv,0.4041,0.2875,0.0347,27,1.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,25.804
Andhra Pradesh,CHITTOOR,Rice,Rabi,2008,district,3.128,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,2008-11-01,2009-04-30,True,data\raw\weather\districts\D0001_weather_daily.csv,302.52,61.44,1.522,181,181,True,data\raw\satellite\districts\D0001_landsat.csv,0.3636,0.2351,-0.0193,75,1.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,24.326
Andhra Pradesh,CHITTOOR,Rice,Kharif,2009,district,2.844,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,2009-06-01,2009-11-30,True,data\raw\weather\districts\D0001_weather_daily.csv,645.25,67.17,2.794,183,183,True,data\raw\satellite\districts\D0001_landsat.csv,0.4164,0.2942,0.0538,24,1.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,26.401
Andhra Pradesh,CHITTOOR,Rice,Rabi,2009,district,3.241,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,2009-11-01,2010-04-30,True,data\raw\weather\districts\D0001_weather_daily.csv,261.92,66.01,1.652,181,181,True,data\raw\satellite\districts\D0001_landsat.csv,0.3662,0.2406,-0.0068,46,1.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,24.928
Andhra Pradesh,CHITTOOR,Rice,Kharif,2010,district,2.9768,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,2010-06-01,2010-11-30,True,data\raw\weather\districts\D0001_weather_daily.csv,958.85,75.37,2.289,183,183,True,data\raw\satellite\districts\D0001_landsat.csv,0.3391,0.2402,-0.0068,8,1.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,25.628
Andhra Pradesh,CHITTOOR,Rice,Rabi,2010,district,3.019,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,2010-11-01,2011-04-30,True,data\raw\weather\districts\D0001_weather_daily.csv,335.77,67.1,1.525,181,181,True,data\raw\satellite\districts\D0001_landsat.csv,0.3699,0.2409,-0.0205,37,1.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,23.648
Andhra Pradesh,CHITTOOR,Rice,Kharif,2011,district,3.213,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,2011-06-01,2011-11-30,True,data\raw\weather\districts\D0001_weather_daily.csv,616.46,68.04,2.615,183,183,True,data\raw\satellite\districts\D0001_landsat.csv,0.4594,0.3293,0.0773,16,1.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,26.009
Andhra Pradesh,CHITTOOR,Rice,Rabi,2011,district,3.353,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,2011-11-01,2012-04-30,True,data\raw\weather\districts\D0001_weather_daily.csv,197.65,61.22,1.62,182,182,True,data\raw\satellite\districts\D0001_landsat.csv,0.3511,0.2286,-0.0338,36,1.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,24.335
Andhra Pradesh,CHITTOOR,Rice,Kharif,2012,district,3.493,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD001,Chittoor,No known boundary issue for this district.,2012-06-01,2012-11-30,True,data\raw\weather\districts\D0001_weather_daily.csv,535.02,63.27,2.612,183,183,True,data\raw\satellite\districts\D0001_landsat.csv,0.4018,0.2848,0.0512,17,1.0,True,67.0,320.0,322.0,411.0,224.0,ISRIC SoilGrids REST API v2.0,,26.612
