state,district,year,season,gross_cropped_area_ha,n_crops_grown,non_rice_cropped_area_ha,rice_area_ha,rice_area_share,n_rice_seasons,source_name,source_url,retrieved_date,geographic_level
Andhra Pradesh,CHITTOOR,2011,Kharif,176063.0,17,158721.0,17342.0,0.09849883280416669,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,CHITTOOR,2011,Rabi,56286.0,16,22522.0,33764.0,0.5998649753046938,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,CHITTOOR,2011,Whole Year,35977.0,11,35977.0,,,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,CHITTOOR,2012,Kharif,269170.0,33,256218.0,12952.0,0.048118289556785675,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,CHITTOOR,2012,Rabi,64830.0,24,30273.0,34557.0,0.5330402591392873,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,CHITTOOR,2012,Whole Year,3351.0,1,3351.0,,,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,CHITTOOR,2013,Kharif,293478.0,35,278272.0,15206.0,0.0518130830931109,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,CHITTOOR,2013,Rabi,62236.0,23,27582.0,34654.0,0.5568159907449065,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,CHITTOOR,2013,Whole Year,5636.0,7,5636.0,,,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,CHITTOOR,2014,Kharif,263041.0,33,249737.0,13304.0,0.0505776665995035,3,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,CHITTOOR,2014,Rabi,54596.0,23,26935.0,27661.0,0.506648838742765,3,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,CHITTOOR,2014,Whole Year,44430.0,2,3465.0,40965.0,0.9220121539500338,3,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,1997,Kharif,265500.0,15,51400.0,214100.0,0.8064030131826742,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,1997,Rabi,283300.0,10,128900.0,154400.0,0.5450052947405577,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,1998,Kharif,282100.0,17,25800.0,256300.0,0.9085430698333924,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,1998,Rabi,297000.0,11,139400.0,157600.0,0.5306397306397307,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,1998,Whole Year,23400.0,2,23400.0,,,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,1999,Kharif,260704.0,15,16049.0,244655.0,0.9384397631029827,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,1999,Rabi,291838.0,12,130287.0,161551.0,0.5535639635688293,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,1999,Whole Year,26611.0,4,26611.0,,,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2000,Kharif,276664.0,22,22698.0,253966.0,0.9179582453806784,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2000,Rabi,292657.0,16,129796.0,162861.0,0.55649104583181,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2000,Whole Year,134198.0,10,134198.0,,,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2001,Kharif,241630.0,21,20819.0,220811.0,0.9138393411414145,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2001,Rabi,298804.0,15,133025.0,165779.0,0.5548085032328884,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2001,Whole Year,133852.0,10,133852.0,,,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2002,Kharif,212013.0,19,17204.0,194809.0,0.9188540325357407,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2002,Rabi,221345.0,13,114918.0,106427.0,0.4808195351148659,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,152617.0,24,152617.0,,,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2003,Kharif,263341.0,20,28668.0,234673.0,0.891137346634212,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2003,Rabi,297148.0,12,131827.0,165321.0,0.5563591207075262,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2003,Whole Year,164506.0,24,164506.0,,,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2004,Kharif,250150.0,18,25629.0,224521.0,0.8975454727163702,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2004,Rabi,279839.0,14,116936.0,162903.0,0.58213115398497,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2004,Whole Year,134006.0,9,134006.0,,,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2005,Kharif,242255.0,19,24844.0,217411.0,0.8974469051206373,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2005,Rabi,290463.0,14,120451.0,170012.0,0.5853137921181011,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2005,Whole Year,140497.0,12,140497.0,,,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2006,Kharif,247784.0,18,19854.0,227930.0,0.9198737610176605,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2006,Rabi,290085.0,14,121122.0,168963.0,0.58246031335643,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2006,Whole Year,144090.0,12,144090.0,,,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2007,Kharif,260000.0,11,18000.0,242000.0,0.9307692307692308,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2007,Rabi,293000.0,8,124000.0,169000.0,0.5767918088737202,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2007,Whole Year,24000.0,2,24000.0,,,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2008,Kharif,256677.0,19,16446.0,240231.0,0.9359272548767518,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2008,Rabi,255486.0,11,85625.0,169861.0,0.6648544342938556,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2008,Whole Year,137558.0,11,137558.0,,,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2009,Kharif,219126.0,18,16973.0,202153.0,0.9225422816096674,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2009,Rabi,169936.0,13,65513.0,104423.0,0.6144842764334808,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2009,Whole Year,132187.0,11,132187.0,,,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2010,Kharif,255117.0,16,17477.0,237640.0,0.9314941771814501,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2010,Rabi,237183.0,12,64295.0,172888.0,0.7289223932575268,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Andhra Pradesh,EAST GODAVARI,2010,Whole Year,79931.0,8,79931.0,,,2,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
