state,district,year,season,crop,area_ha
Andhra Pradesh,ANANTAPUR,2005,Whole Year,Tobacco,1.0
Andhra Pradesh,ANANTAPUR,2005,Whole Year,Turmeric,2.0
Andhra Pradesh,ANANTAPUR,2006,Kharif,Arhar/Tur,26244.0
Andhra Pradesh,ANANTAPUR,2006,Kharif,Bajra,620.0
Andhra Pradesh,ANANTAPUR,2006,Kharif,Castor seed,899.0
Andhra Pradesh,ANANTAPUR,2006,Kharif,Cotton(lint),1506.0
Andhra Pradesh,ANANTAPUR,2006,Kharif,Dry chillies,1754.0
Andhra Pradesh,ANANTAPUR,2006,Kharif,Groundnut,644007.0
Andhra Pradesh,ANANTAPUR,2006,Kharif,Horse-gram,1021.0
Andhra Pradesh,ANANTAPUR,2006,Kharif,Jowar,18043.0
Andhra Pradesh,ANANTAPUR,2006,Kharif,Maize,4877.0
Andhra Pradesh,ANANTAPUR,2006,Kharif,Moong(Green Gram),788.0
Andhra Pradesh,ANANTAPUR,2006,Kharif,Onion,869.0
Andhra Pradesh,ANANTAPUR,2006,Kharif,Other Kharif pulses,742.0
Andhra Pradesh,ANANTAPUR,2006,Kharif,Ragi,2035.0
Andhra Pradesh,ANANTAPUR,2006,Kharif,Rice,22349.0
Andhra Pradesh,ANANTAPUR,2006,Kharif,Small millets,450.0
Andhra Pradesh,ANANTAPUR,2006,Kharif,Urad,69.0
Andhra Pradesh,ANANTAPUR,2006,Rabi,Bajra,141.0
Andhra Pradesh,ANANTAPUR,2006,Rabi,Dry chillies,10.0
Andhra Pradesh,ANANTAPUR,2006,Rabi,Gram,83533.0
Andhra Pradesh,ANANTAPUR,2006,Rabi,Groundnut,18104.0
Andhra Pradesh,ANANTAPUR,2006,Rabi,Horse-gram,1779.0
Andhra Pradesh,ANANTAPUR,2006,Rabi,Jowar,24944.0
Andhra Pradesh,ANANTAPUR,2006,Rabi,Linseed,15.0
Andhra Pradesh,ANANTAPUR,2006,Rabi,Maize,3120.0
Andhra Pradesh,ANANTAPUR,2006,Rabi,Moong(Green Gram),139.0
Andhra Pradesh,ANANTAPUR,2006,Rabi,Onion,167.0
Andhra Pradesh,ANANTAPUR,2006,Rabi,Ragi,386.0
Andhra Pradesh,ANANTAPUR,2006,Rabi,Rice,10846.0
Andhra Pradesh,ANANTAPUR,2006,Rabi,Safflower,72.0
Andhra Pradesh,ANANTAPUR,2006,Rabi,Urad,24.0
Andhra Pradesh,ANANTAPUR,2006,Rabi,Wheat,190.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year,Arecanut,217.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year,Banana,289.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year,Coconut,790.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year,Coriander,1389.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year,Sugarcane,339.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year,Sunflower,60751.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year,Sweet potato,25.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year,Turmeric,1.0
Andhra Pradesh,ANANTAPUR,2007,Kharif,Arhar/Tur,37000.0
Andhra Pradesh,ANANTAPUR,2007,Kharif,Bajra,1000.0
Andhra Pradesh,ANANTAPUR,2007,Kharif,Castor seed,2000.0
Andhra Pradesh,ANANTAPUR,2007,Kharif,Cotton(lint),3000.0
Andhra Pradesh,ANANTAPUR,2007,Kharif,Dry chillies,2000.0
Andhra Pradesh,ANANTAPUR,2007,Kharif,Groundnut,876000.0
Andhra Pradesh,ANANTAPUR,2007,Kharif,Jowar,4000.0
Andhra Pradesh,ANANTAPUR,2007,Kharif,Maize,7000.0
Andhra Pradesh,ANANTAPUR,2007,Kharif,Moong(Green Gram),1000.0
Andhra Pradesh,ANANTAPUR,2007,Kharif,Onion,2000.0
Andhra Pradesh,ANANTAPUR,2007,Kharif,Ragi,2000.0
Andhra Pradesh,ANANTAPUR,2007,Kharif,Rice,30000.0
Andhra Pradesh,ANANTAPUR,2007,Kharif,Sunflower,19000.0
Andhra Pradesh,ANANTAPUR,2007,Rabi,Gram,75000.0
Andhra Pradesh,ANANTAPUR,2007,Rabi,Groundnut,21000.0
Andhra Pradesh,ANANTAPUR,2007,Rabi,Horse-gram,1000.0
Andhra Pradesh,ANANTAPUR,2007,Rabi,Jowar,12000.0
Andhra Pradesh,ANANTAPUR,2007,Rabi,Maize,6000.0
Andhra Pradesh,ANANTAPUR,2007,Rabi,Rice,14000.0
Andhra Pradesh,ANANTAPUR,2007,Rabi,Sunflower,26000.0
Andhra Pradesh,ANANTAPUR,2008,Kharif,Arhar/Tur,34067.0
Andhra Pradesh,ANANTAPUR,2008,Kharif,Bajra,743.0
Andhra Pradesh,ANANTAPUR,2008,Kharif,Castor seed,886.0
Andhra Pradesh,ANANTAPUR,2008,Kharif,Cotton(lint),1611.0
Andhra Pradesh,ANANTAPUR,2008,Kharif,Dry chillies,1574.0
Andhra Pradesh,ANANTAPUR,2008,Kharif,Groundnut,853577.0
Andhra Pradesh,ANANTAPUR,2008,Kharif,Horse-gram,295.0
Andhra Pradesh,ANANTAPUR,2008,Kharif,Jowar,1782.0
Andhra Pradesh,ANANTAPUR,2008,Kharif,Maize,6041.0
Andhra Pradesh,ANANTAPUR,2008,Kharif,Moong(Green Gram),629.0
Andhra Pradesh,ANANTAPUR,2008,Kharif,Onion,1376.0
Andhra Pradesh,ANANTAPUR,2008,Kharif,Other Kharif pulses,60.0
Andhra Pradesh,ANANTAPUR,2008,Kharif,Ragi,1460.0
Andhra Pradesh,ANANTAPUR,2008,Kharif,Rice,30306.0
Andhra Pradesh,ANANTAPUR,2008,Kharif,Small millets,112.0
Andhra Pradesh,ANANTAPUR,2008,Kharif,Soyabean,182.0
Andhra Pradesh,ANANTAPUR,2008,Rabi,Bajra,26.0
Andhra Pradesh,ANANTAPUR,2008,Rabi,Gram,73055.0
Andhra Pradesh,ANANTAPUR,2008,Rabi,Groundnut,16879.0
Andhra Pradesh,ANANTAPUR,2008,Rabi,Horse-gram,205.0
Andhra Pradesh,ANANTAPUR,2008,Rabi,Jowar,12501.0
Andhra Pradesh,ANANTAPUR,2008,Rabi,Linseed,14.0
Andhra Pradesh,ANANTAPUR,2008,Rabi,Maize,3658.0
Andhra Pradesh,ANANTAPUR,2008,Rabi,Onion,173.0
Andhra Pradesh,ANANTAPUR,2008,Rabi,Ragi,336.0
Andhra Pradesh,ANANTAPUR,2008,Rabi,Rice,18416.0
Andhra Pradesh,ANANTAPUR,2008,Rabi,Safflower,113.0
Andhra Pradesh,ANANTAPUR,2008,Rabi,Wheat,164.0
Andhra Pradesh,ANANTAPUR,2008,Whole Year,Arecanut,325.0
Andhra Pradesh,ANANTAPUR,2008,Whole Year,Banana,3603.0
Andhra Pradesh,ANANTAPUR,2008,Whole Year,Coconut,786.0
Andhra Pradesh,ANANTAPUR,2008,Whole Year,Coriander,3766.0
Andhra Pradesh,ANANTAPUR,2008,Whole Year,Sugarcane,131.0
Andhra Pradesh,ANANTAPUR,2008,Whole Year,Sunflower,42268.0
Andhra Pradesh,ANANTAPUR,2008,Whole Year,Tobacco,99.0
Andhra Pradesh,ANANTAPUR,2008,Whole Year,Turmeric,4.0
Andhra Pradesh,ANANTAPUR,2009,Kharif,Arhar/Tur,20269.0
Andhra Pradesh,ANANTAPUR,2009,Kharif,Bajra,1722.0
Andhra Pradesh,ANANTAPUR,2009,Kharif,Castor seed,1332.0
Andhra Pradesh,ANANTAPUR,2009,Kharif,Cotton(lint),2063.0
Andhra Pradesh,ANANTAPUR,2009,Kharif,Dry chillies,1604.0
Andhra Pradesh,ANANTAPUR,2009,Kharif,Groundnut,510874.0
Andhra Pradesh,ANANTAPUR,2009,Kharif,Horse-gram,5848.0
Andhra Pradesh,ANANTAPUR,2009,Kharif,Jowar,41409.0
Andhra Pradesh,ANANTAPUR,2009,Kharif,Maize,8852.0
Andhra Pradesh,ANANTAPUR,2009,Kharif,Moong(Green Gram),448.0
Andhra Pradesh,ANANTAPUR,2009,Kharif,Onion,1663.0
Andhra Pradesh,ANANTAPUR,2009,Kharif,Other Kharif pulses,57.0
Andhra Pradesh,ANANTAPUR,2009,Kharif,Ragi,2420.0
Andhra Pradesh,ANANTAPUR,2009,Kharif,Rice,32226.0
Andhra Pradesh,ANANTAPUR,2009,Kharif,Small millets,1045.0
Andhra Pradesh,ANANTAPUR,2009,Kharif,Soyabean,24.0
Andhra Pradesh,ANANTAPUR,2009,Kharif,Urad,30.0
Andhra Pradesh,ANANTAPUR,2009,Rabi,Arhar/Tur,316.0
Andhra Pradesh,ANANTAPUR,2009,Rabi,Bajra,45.0
Andhra Pradesh,ANANTAPUR,2009,Rabi,Gram,92936.0
Andhra Pradesh,ANANTAPUR,2009,Rabi,Groundnut,19507.0
Andhra Pradesh,ANANTAPUR,2009,Rabi,Horse-gram,4935.0
Andhra Pradesh,ANANTAPUR,2009,Rabi,Jowar,17721.0
Andhra Pradesh,ANANTAPUR,2009,Rabi,Maize,4615.0
Andhra Pradesh,ANANTAPUR,2009,Rabi,Moong(Green Gram),8.0
Andhra Pradesh,ANANTAPUR,2009,Rabi,Onion,230.0
Andhra Pradesh,ANANTAPUR,2009,Rabi,Ragi,1122.0
Andhra Pradesh,ANANTAPUR,2009,Rabi,Rapeseed &Mustard,8.0
Andhra Pradesh,ANANTAPUR,2009,Rabi,Rice,19428.0
Andhra Pradesh,ANANTAPUR,2009,Rabi,Safflower,46.0
Andhra Pradesh,ANANTAPUR,2009,Rabi,Urad,17.0
Andhra Pradesh,ANANTAPUR,2009,Rabi,Wheat,179.0
Andhra Pradesh,ANANTAPUR,2009,Whole Year,Arecanut,356.0
Andhra Pradesh,ANANTAPUR,2009,Whole Year,Banana,5010.0
Andhra Pradesh,ANANTAPUR,2009,Whole Year,Coconut,725.0
Andhra Pradesh,ANANTAPUR,2009,Whole Year,Coriander,4470.0
Andhra Pradesh,ANANTAPUR,2009,Whole Year,Sugarcane,112.0
Andhra Pradesh,ANANTAPUR,2009,Whole Year,Sunflower,55286.0
Andhra Pradesh,ANANTAPUR,2009,Whole Year,Sweet potato,13.0
Andhra Pradesh,ANANTAPUR,2009,Whole Year,Tobacco,700.0
Andhra Pradesh,ANANTAPUR,2010,Kharif,Arhar/Tur,66013.0
Andhra Pradesh,ANANTAPUR,2010,Kharif,Bajra,2010.0
Andhra Pradesh,ANANTAPUR,2010,Kharif,Castor seed,4328.0
Andhra Pradesh,ANANTAPUR,2010,Kharif,Cotton(lint),4338.0
Andhra Pradesh,ANANTAPUR,2010,Kharif,Dry chillies,1968.0
Andhra Pradesh,ANANTAPUR,2010,Kharif,Groundnut,814077.0
Andhra Pradesh,ANANTAPUR,2010,Kharif,Horse-gram,655.0
Andhra Pradesh,ANANTAPUR,2010,Kharif,Jowar,2606.0
Andhra Pradesh,ANANTAPUR,2010,Kharif,Maize,10726.0
Andhra Pradesh,ANANTAPUR,2010,Kharif,Mesta,32.0
Andhra Pradesh,ANANTAPUR,2010,Kharif,Moong(Green Gram),791.0
Andhra Pradesh,ANANTAPUR,2010,Kharif,Onion,1620.0
Andhra Pradesh,ANANTAPUR,2010,Kharif,Other Kharif pulses,1.0
Andhra Pradesh,ANANTAPUR,2010,Kharif,Ragi,1876.0
Andhra Pradesh,ANANTAPUR,2010,Kharif,Rice,34973.0
Andhra Pradesh,ANANTAPUR,2010,Kharif,Small millets,371.0
Andhra Pradesh,ANANTAPUR,2010,Kharif,Soyabean,1682.0
Andhra Pradesh,ANANTAPUR,2010,Kharif,Urad,14.0
Andhra Pradesh,ANANTAPUR,2010,Rabi,Bajra,5.0
Andhra Pradesh,ANANTAPUR,2010,Rabi,Gram,94240.0
Andhra Pradesh,ANANTAPUR,2010,Rabi,Groundnut,19993.0
Andhra Pradesh,ANANTAPUR,2010,Rabi,Horse-gram,1527.0
Andhra Pradesh,ANANTAPUR,2010,Rabi,Jowar,13274.0
Andhra Pradesh,ANANTAPUR,2010,Rabi,Maize,4750.0
Andhra Pradesh,ANANTAPUR,2010,Rabi,Moong(Green Gram),83.0
Andhra Pradesh,ANANTAPUR,2010,Rabi,Onion,306.0
Andhra Pradesh,ANANTAPUR,2010,Rabi,Ragi,556.0
Andhra Pradesh,ANANTAPUR,2010,Rabi,Rice,24828.0
Andhra Pradesh,ANANTAPUR,2010,Rabi,Safflower,45.0
Andhra Pradesh,ANANTAPUR,2010,Rabi,Urad,559.0
Andhra Pradesh,ANANTAPUR,2010,Rabi,Wheat,131.0
Andhra Pradesh,ANANTAPUR,2010,Whole Year,Arecanut,409.0
Andhra Pradesh,ANANTAPUR,2010,Whole Year,Banana,4416.0
Andhra Pradesh,ANANTAPUR,2010,Whole Year,Coriander,5323.0
Andhra Pradesh,ANANTAPUR,2010,Whole Year,Potato,21.0
Andhra Pradesh,ANANTAPUR,2010,Whole Year,Sugarcane,235.0
Andhra Pradesh,ANANTAPUR,2010,Whole Year,Sunflower,17615.0
Andhra Pradesh,ANANTAPUR,2010,Whole Year,Sweet potato,4.0
Andhra Pradesh,ANANTAPUR,2010,Whole Year,Tobacco,174.0
Andhra Pradesh,ANANTAPUR,2010,Whole Year,Turmeric,13.0
Andhra Pradesh,ANANTAPUR,2011,Kharif,Arhar/Tur,51728.0
Andhra Pradesh,ANANTAPUR,2011,Kharif,Bajra,2614.0
Andhra Pradesh,ANANTAPUR,2011,Kharif,Castor seed,30203.0
Andhra Pradesh,ANANTAPUR,2011,Kharif,Cotton(lint),19299.0
Andhra Pradesh,ANANTAPUR,2011,Kharif,Cowpea(Lobia),846.0
Andhra Pradesh,ANANTAPUR,2011,Kharif,Dry chillies,4101.0
Andhra Pradesh,ANANTAPUR,2011,Kharif,Groundnut,733960.0
Andhra Pradesh,ANANTAPUR,2011,Kharif,Horse-gram,1212.0
Andhra Pradesh,ANANTAPUR,2011,Kharif,Jowar,7190.0
Andhra Pradesh,ANANTAPUR,2011,Kharif,Maize,25447.0
Andhra Pradesh,ANANTAPUR,2011,Kharif,Mesta,15.0
Andhra Pradesh,ANANTAPUR,2011,Kharif,Moong(Green Gram),785.0
Andhra Pradesh,ANANTAPUR,2011,Kharif,Onion,2757.0
Andhra Pradesh,ANANTAPUR,2011,Kharif,Other Kharif pulses,3.0
Andhra Pradesh,ANANTAPUR,2011,Kharif,other oilseeds,50.0
Andhra Pradesh,ANANTAPUR,2011,Kharif,Ragi,1574.0
Andhra Pradesh,ANANTAPUR,2011,Kharif,Rice,37720.0
Andhra Pradesh,ANANTAPUR,2011,Kharif,Small millets,1092.0
Andhra Pradesh,ANANTAPUR,2011,Kharif,Soyabean,1656.0
Andhra Pradesh,ANANTAPUR,2011,Kharif,Urad,32.0
Andhra Pradesh,ANANTAPUR,2011,Rabi,Arhar/Tur,17.0
Andhra Pradesh,ANANTAPUR,2011,Rabi,Bajra,116.0
Andhra Pradesh,ANANTAPUR,2011,Rabi,Cowpea(Lobia),15.0
Andhra Pradesh,ANANTAPUR,2011,Rabi,Dry chillies,64.0
Andhra Pradesh,ANANTAPUR,2011,Rabi,Gram,68483.0
Andhra Pradesh,ANANTAPUR,2011,Rabi,Groundnut,19876.0
Andhra Pradesh,ANANTAPUR,2011,Rabi,Horse-gram,986.0
Andhra Pradesh,ANANTAPUR,2011,Rabi,Jowar,7907.0
Andhra Pradesh,ANANTAPUR,2011,Rabi,Maize,6208.0
Andhra Pradesh,ANANTAPUR,2011,Rabi,Moong(Green Gram),132.0
Andhra Pradesh,ANANTAPUR,2011,Rabi,Onion,208.0
Andhra Pradesh,ANANTAPUR,2011,Rabi,Ragi,1695.0
Andhra Pradesh,ANANTAPUR,2011,Rabi,Rice,10948.0
Andhra Pradesh,ANANTAPUR,2011,Rabi,Safflower,84.0
Andhra Pradesh,ANANTAPUR,2011,Rabi,Small millets,10.0
Andhra Pradesh,ANANTAPUR,2011,Rabi,Urad,446.0
Andhra Pradesh,ANANTAPUR,2011,Rabi,Wheat,75.0
Andhra Pradesh,ANANTAPUR,2011,Whole Year,Arecanut,541.0
Andhra Pradesh,ANANTAPUR,2011,Whole Year,Banana,8000.0
Andhra Pradesh,ANANTAPUR,2011,Whole Year,Coconut,895.0
Andhra Pradesh,ANANTAPUR,2011,Whole Year,Coriander,2399.0
Andhra Pradesh,ANANTAPUR,2011,Whole Year,Potato,18.0
Andhra Pradesh,ANANTAPUR,2011,Whole Year,Sugarcane,410.0
Andhra Pradesh,ANANTAPUR,2011,Whole Year,Sunflower,13277.0
Andhra Pradesh,ANANTAPUR,2011,Whole Year,Sweet potato,2.0
Andhra Pradesh,ANANTAPUR,2011,Whole Year,Tobacco,140.0
Andhra Pradesh,ANANTAPUR,2011,Whole Year,Turmeric,321.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Arecanut,558.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Arhar/Tur,56586.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Bajra,2176.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Brinjal,451.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Castor seed,24154.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Coriander,2.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Cotton(lint),27566.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Cowpea(Lobia),586.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Dry chillies,2736.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Grapes,238.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Groundnut,708708.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Horse-gram,848.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Jowar,7599.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Lemon,422.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Linseed,7.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Maize,22039.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Mango,6276.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Moong(Green Gram),481.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Onion,1548.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Papaya,447.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Pome Granet,1279.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Ragi,1589.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Rice,22056.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Sapota,2106.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Small millets,1343.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Soyabean,919.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Sugarcane,76.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Sunflower,6121.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Tobacco,10.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Tomato,2552.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Turmeric,65.0
Andhra Pradesh,ANANTAPUR,2012,Kharif,Urad,31.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Bajra,20.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Brinjal,251.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Castor seed,232.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Coriander,2606.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Cotton(lint),77.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Cowpea(Lobia),81.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Dry chillies,70.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Gram,89676.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Groundnut,20987.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Horse-gram,1997.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Jowar,5795.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Maize,7070.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Moong(Green Gram),117.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Onion,84.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Potato,36.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Ragi,823.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Rice,6998.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Safflower,20.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Small millets,15.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Sunflower,4459.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Sweet potato,7.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Tobacco,115.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Tomato,1395.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Urad,153.0
Andhra Pradesh,ANANTAPUR,2012,Rabi,Wheat,134.0
Andhra Pradesh,ANANTAPUR,2012,Whole Year,Coconut,646.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Arecanut,453.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Arhar/Tur,49932.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Bajra,1332.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Brinjal,407.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Cabbage,2.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Cashewnut,9.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Castor seed,11416.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Cotton(lint),37661.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Cowpea(Lobia),527.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Dry chillies,2647.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Grapes,247.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Groundnut,711145.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Horse-gram,2317.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Jowar,14486.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Lemon,391.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Linseed,7.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Maize,27087.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Mango,8711.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Moong(Green Gram),481.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Onion,1414.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Other Kharif pulses,62.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,other oilseeds,13865.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Papaya,230.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Pome Granet,1450.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Ragi,2055.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Rice,28114.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Sapota,2181.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Small millets,935.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Soyabean,2401.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Sugarcane,281.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Sunflower,8109.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Tobacco,6.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Tomato,2991.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Turmeric,46.0
Andhra Pradesh,ANANTAPUR,2013,Kharif,Urad,48.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Bajra,17.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Brinjal,356.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Cabbage,11.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Castor seed,31.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Coriander,1971.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Cotton(lint),62.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Cowpea(Lobia),32.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Dry chillies,27.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Gram,85768.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Groundnut,17303.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Horse-gram,2510.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Jowar,6605.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Maize,7777.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Moong(Green Gram),129.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Onion,611.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Other Kharif pulses,5.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Ragi,822.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Rice,12283.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Safflower,58.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Small millets,11.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Sunflower,5911.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Sweet potato,1.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Tobacco,183.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Tomato,3482.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Urad,4.0
Andhra Pradesh,ANANTAPUR,2013,Rabi,Wheat,62.0
Andhra Pradesh,ANANTAPUR,2013,Whole Year,Banana,8661.0
Andhra Pradesh,ANANTAPUR,2013,Whole Year,Cashewnut,9.0
Andhra Pradesh,ANANTAPUR,2013,Whole Year,Castor seed,11447.0
Andhra Pradesh,ANANTAPUR,2013,Whole Year,Coconut,552.0
Andhra Pradesh,ANANTAPUR,2013,Whole Year,Coriander,1971.0
Andhra Pradesh,ANANTAPUR,2013,Whole Year,Linseed,7.0
Andhra Pradesh,ANANTAPUR,2013,Whole Year,Potato,82.0
Andhra Pradesh,ANANTAPUR,2013,Whole Year,Safflower,58.0
Andhra Pradesh,ANANTAPUR,2013,Whole Year,Sweet potato,1.0
Andhra Pradesh,ANANTAPUR,2013,Whole Year,Wheat,62.0
Andhra Pradesh,ANANTAPUR,2014,Kharif,Arhar/Tur,37562.0
Andhra Pradesh,ANANTAPUR,2014,Kharif,Bajra,1752.0
Andhra Pradesh,ANANTAPUR,2014,Kharif,Brinjal,320.0
Andhra Pradesh,ANANTAPUR,2014,Kharif,Cabbage,10.0
Andhra Pradesh,ANANTAPUR,2014,Kharif,Cashewnut,19.0
Andhra Pradesh,ANANTAPUR,2014,Kharif,Castor seed,10320.0
Andhra Pradesh,ANANTAPUR,2014,Kharif,Coriander,162.0
Andhra Pradesh,ANANTAPUR,2014,Kharif,Cotton(lint),73734.0
Andhra Pradesh,ANANTAPUR,2014,Kharif,Cowpea(Lobia),982.0
Andhra Pradesh,ANANTAPUR,2014,Kharif,Dry chillies,2799.0
Andhra Pradesh,ANANTAPUR,2014,Kharif,Grapes,309.0
Andhra Pradesh,ANANTAPUR,2014,Kharif,Groundnut,550794.0
Andhra Pradesh,ANANTAPUR,2014,Kharif,Horse-gram,3692.0
Andhra Pradesh,ANANTAPUR,2014,Kharif,Jowar,13189.0
Andhra Pradesh,ANANTAPUR,2014,Kharif,Lemon,416.0
Andhra Pradesh,ANANTAPUR,2014,Kharif,Maize,16839.0
Andhra Pradesh,ANANTAPUR,2014,Kharif,Mango,11278.0
Andhra Pradesh,ANANTAPUR,2014,Kharif,Mesta,15.0
Andhra Pradesh,ANANTAPUR,2014,Kharif,Moong(Green Gram),2428.0
